,id,pid,ms_subclass,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,paved_drive_Y,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_exposure_2.0,bsmt_exposure_3.0,bsmt_exposure_4.0,bsmtfin_type_1_BLQ,bsmtfin_type_1_GLQ,bsmtfin_type_1_LwQ,bsmtfin_type_1_Rec,bsmtfin_type_1_Unf,total_sq_ft
333,748,903400220,75,0.0,11888,Pave,2,Bnk,3,Inside,2,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Shng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,844.0,844.0,3,N,1445,689,0,2134,0.0,0.0,2,0,5,1,3,10,7,0,0.0,Detchd,1930.0,Unf,2.0,441.0,3.0,3.0,0,60,268,0,0,0,0,7,2009,214500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3882.0
334,2846,909131125,190,0.0,7082,Pave,3,Lvl,3,Inside,2,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,686.0,686.0,3,Y,948,980,0,1928,0.0,0.0,2,0,5,2,2,10,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,228,0,0,0,0,7,2006,160000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3300.0
335,493,528292070,60,0.0,8755,Pave,2,Lvl,3,FR2,2,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,298.0,3,2,4.0,3.0,772.0,Unf,0.0,220.0,992.0,4,Y,1022,1038,0,2060,1.0,0.0,2,1,3,1,3,8,7,1,3.0,BuiltIn,1999.0,RFn,2.0,390.0,3.0,3.0,0,0,0,168,0,0,0,6,2009,214000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4044.0
336,694,902103100,50,68.0,4080,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,901.0,901.0,3,Y,861,517,0,1378,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1920.0,Unf,1.0,162.0,2.0,2.0,54,0,40,0,0,0,0,6,2009,128900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3234.0
337,2283,923205025,190,0.0,32463,Pave,3,Low,3,Inside,1,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,Stone,149.0,2,3,3.0,3.0,1159.0,Unf,0.0,90.0,1249.0,4,Y,1622,0,0,1622,1.0,0.0,1,0,3,1,2,7,7,1,3.0,2Types,1975.0,Fin,4.0,1356.0,3.0,3.0,439,0,0,0,0,0,0,3,2007,168000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4559.0
338,1800,528458150,60,112.0,12217,Pave,2,Lvl,3,Inside,2,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,Wd Shng,0,0.0,3,2,5.0,3.0,745.0,Unf,0.0,210.0,955.0,4,Y,955,925,0,1880,1.0,0.0,2,1,3,1,4,8,7,1,4.0,Attchd,2007.0,Fin,3.0,880.0,3.0,3.0,168,127,0,0,0,0,0,12,2007,310013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4085.0
339,1632,527182040,120,0.0,3696,Pave,3,Lvl,3,Inside,2,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,None,0.0,3,2,4.0,3.0,0.0,Unf,0.0,1074.0,1074.0,4,Y,1088,0,0,1088,0.0,0.0,1,1,2,1,3,5,7,0,0.0,Attchd,1987.0,RFn,2.0,461.0,3.0,3.0,0,74,137,0,0,0,0,10,2007,170000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3310.0
340,2624,535453160,20,70.0,7560,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,369.0,Unf,0.0,671.0,1040.0,2,Y,1040,0,0,1040,0.0,0.0,1,0,3,1,2,6,7,0,0.0,Attchd,1959.0,RFn,1.0,286.0,3.0,3.0,140,0,252,0,0,0,0,7,2006,133700,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3260.0
341,2197,909250150,70,55.0,10592,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,None,0.0,2,3,3.0,2.0,0.0,Unf,0.0,602.0,602.0,2,Y,900,602,0,1502,0.0,0.0,1,1,3,1,3,7,7,2,3.0,Detchd,1923.0,Unf,1.0,180.0,3.0,3.0,96,0,112,0,53,0,0,8,2007,165000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2802.0
342,1045,527451400,160,21.0,1680,Pave,3,Lvl,3,Inside,2,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,BrkFace,604.0,2,2,3.0,3.0,358.0,Unf,0.0,125.0,483.0,2,Y,483,504,0,987,0.0,0.0,1,1,2,1,2,5,7,0,0.0,Detchd,1971.0,Unf,1.0,264.0,3.0,3.0,0,0,0,0,0,0,0,8,2008,89500,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1953.0
343,2549,534427090,190,75.0,10382,Pave,3,Lvl,3,Inside,2,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,BrkFace,105.0,2,1,3.0,3.0,513.0,Unf,0.0,75.0,588.0,2,Y,1095,0,0,1095,1.0,0.0,1,0,2,1,2,6,7,0,0.0,Attchd,1958.0,RFn,1.0,264.0,3.0,3.0,0,0,0,0,0,0,0,3,2006,140000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2271.0
344,2829,908188110,160,24.0,2522,Pave,3,Lvl,3,Inside,2,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,50.0,3,2,4.0,3.0,0.0,Unf,0.0,970.0,970.0,4,Y,970,739,0,1709,0.0,0.0,2,0,3,1,3,7,3,0,0.0,Detchd,2004.0,Unf,2.0,380.0,3.0,3.0,0,40,0,0,0,0,0,5,2006,134000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3689.0
345,2480,531451290,60,70.0,9370,Pave,1,Lvl,3,Inside,2,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,None,0.0,3,2,4.0,3.0,758.0,Unf,0.0,78.0,836.0,4,Y,844,887,0,1731,1.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,1992.0,RFn,2.0,462.0,3.0,3.0,307,85,0,0,224,0,3000,10,2006,248500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3795.0
346,2724,905200490,80,0.0,10246,Pave,2,Lvl,3,CulDSac,2,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,None,0.0,2,3,3.0,4.0,648.0,Unf,0.0,0.0,648.0,4,Y,960,0,0,960,1.0,1.0,0,0,0,1,2,3,7,0,0.0,Attchd,1965.0,Unf,1.0,364.0,3.0,3.0,88,0,0,0,0,0,0,5,2006,145000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2344.0
347,2352,527356060,60,85.0,11475,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,None,0.0,2,2,4.0,3.0,550.0,Unf,0.0,163.0,713.0,2,Y,811,741,0,1552,1.0,0.0,2,1,3,1,2,6,7,1,3.0,Attchd,1975.0,RFn,2.0,434.0,3.0,3.0,209,208,0,0,0,0,0,2,2006,179900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3395.0
348,1783,528431110,20,75.0,9986,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,BrkFace,428.0,3,2,5.0,3.0,0.0,Unf,0.0,1795.0,1795.0,4,Y,1795,0,0,1795,0.0,0.0,2,0,2,1,3,7,7,1,4.0,Attchd,2007.0,RFn,3.0,895.0,3.0,3.0,0,49,0,0,0,0,0,2,2007,147000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5434.0
349,338,923426070,60,63.0,10475,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,None,0.0,2,2,4.0,3.0,458.0,Unf,0.0,166.0,624.0,3,Y,624,650,0,1274,0.0,0.0,1,1,3,1,2,6,7,0,0.0,Detchd,1993.0,Unf,2.0,576.0,3.0,3.0,22,0,0,0,0,0,0,3,2010,136000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2544.0
350,196,903227020,50,50.0,6000,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,None,0.0,2,3,3.0,3.0,264.0,Unf,0.0,308.0,572.0,4,Y,848,348,0,1196,0.0,1.0,1,1,3,1,2,6,7,2,4.0,Detchd,1973.0,Unf,2.0,576.0,3.0,3.0,0,0,0,0,0,0,0,3,2010,128000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2340.0
351,762,904100190,20,50.0,4280,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,None,0.0,2,3,2.0,3.0,0.0,Unf,0.0,560.0,560.0,4,Y,704,0,0,704,0.0,1.0,1,0,2,1,1,4,7,0,0.0,CarPort,1946.0,Unf,1.0,220.0,3.0,3.0,0,0,24,0,0,0,0,9,2009,88750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1824.0
352,151,535302200,20,119.0,10895,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,None,0.0,2,3,3.0,3.0,648.0,Unf,0.0,324.0,972.0,2,Y,972,0,0,972,0.0,0.0,1,0,3,1,2,5,7,0,0.0,Attchd,1955.0,Unf,1.0,305.0,3.0,3.0,0,0,205,0,0,0,0,6,2010,122500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2916.0
353,158,535353190,50,78.0,17503,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,912.0,912.0,2,Y,912,546,0,1458,0.0,1.0,1,0,3,1,2,6,7,1,4.0,Attchd,1948.0,Unf,1.0,330.0,3.0,3.0,192,0,0,0,0,0,0,1,2010,97500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3474.0
354,2572,535151080,20,109.0,9723,Pave,2,Lvl,3,Corner,2,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,BrkFace,332.0,2,2,3.0,3.0,0.0,Unf,0.0,1008.0,1008.0,2,Y,1008,0,0,1008,0.0,0.0,1,0,2,1,2,5,7,0,0.0,Attchd,1963.0,RFn,2.0,430.0,3.0,3.0,0,0,0,0,0,0,0,10,2006,135000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3024.0
355,1686,528102090,20,90.0,11694,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CmentBd,BrkFace,452.0,4,2,5.0,3.0,48.0,Unf,0.0,1774.0,1822.0,4,Y,1828,0,0,1828,0.0,0.0,2,0,3,1,3,9,7,1,4.0,Attchd,2007.0,Unf,3.0,774.0,3.0,3.0,0,108,0,0,260,0,0,7,2007,314813,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5580.0
356,943,911103050,50,105.0,8470,Pave,2,Lvl,3,Corner,2,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,None,0.0,1,1,3.0,2.0,0.0,Unf,0.0,1013.0,1013.0,2,N,1013,0,513,1526,0.0,0.0,1,0,2,1,1,6,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,156,0,0,0,0,10,2009,85000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3552.0
357,735,903226170,50,50.0,6000,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,None,0.0,3,2,3.0,3.0,0.0,Unf,0.0,698.0,698.0,2,Y,786,390,0,1176,0.0,0.0,1,0,2,1,2,4,7,0,0.0,Detchd,1999.0,Unf,2.0,624.0,3.0,3.0,210,0,0,0,0,0,0,7,2009,134900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2782.0
358,2741,905451410,20,70.0,10519,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,Stone,164.0,2,2,3.0,3.0,0.0,Unf,0.0,1057.0,1057.0,3,Y,1057,0,0,1057,0.0,1.0,1,0,3,1,3,6,7,0,0.0,Attchd,1955.0,Unf,1.0,288.0,3.0,3.0,0,0,0,0,0,0,0,3,2006,137000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3171.0
359,1106,528363110,20,91.0,10437,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,BrkFace,660.0,3,3,4.0,3.0,1696.0,Unf,0.0,413.0,2109.0,4,Y,2113,0,0,2113,1.0,0.0,2,1,2,1,3,7,7,1,3.0,Attchd,1995.0,Fin,3.0,839.0,3.0,3.0,236,46,0,0,0,0,0,8,2008,350000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6613.0
360,2375,527452290,20,65.0,7514,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,373.0,Rec,108.0,462.0,943.0,2,Y,1387,0,0,1387,1.0,0.0,1,0,3,1,2,6,7,1,3.0,Attchd,1974.0,RFn,1.0,300.0,3.0,3.0,0,0,240,0,0,0,0,9,2006,145000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3273.0
361,1701,528118040,60,118.0,13654,Pave,2,Lvl,3,CulDSac,2,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,BrkFace,365.0,3,2,5.0,3.0,0.0,Unf,0.0,1704.0,1704.0,4,Y,1722,1036,0,2758,0.0,0.0,2,1,4,1,4,9,7,1,5.0,BuiltIn,2005.0,Fin,3.0,814.0,3.0,3.0,282,55,0,0,0,0,0,5,2007,418000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6503.0
362,2657,902207110,30,48.0,5747,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,798.0,798.0,3,Y,840,0,0,840,0.0,0.0,1,0,2,1,1,5,7,0,0.0,Detchd,1938.0,Unf,1.0,250.0,3.0,2.0,112,0,0,0,0,0,0,6,2006,64000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2548.0
363,907,909129100,50,55.0,4500,Pave,1,Bnk,3,Inside,2,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,Stucco,None,0.0,2,2,3.0,3.0,182.0,Unf,0.0,611.0,793.0,4,Y,848,672,0,1520,0.0,0.0,1,0,3,1,2,6,7,0,0.0,Detchd,1968.0,Unf,1.0,281.0,3.0,3.0,0,0,56,0,0,0,0,7,2009,159434,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3106.0
364,1777,528427100,20,91.0,11830,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,BrkFace,164.0,3,2,4.0,3.0,1220.0,Unf,0.0,322.0,1542.0,4,Y,1542,0,0,1542,1.0,0.0,2,0,3,1,3,6,7,1,4.0,Attchd,2007.0,Unf,3.0,852.0,3.0,3.0,168,110,0,0,0,0,0,7,2007,260261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4904.0
